instance_id,offensiveness,cleaned_text,cleaned_domain
6630,0,"you will build an economy for china, ukraine and kazakhstan. your campaign did better with you in the basement. #laptopfromhell",elections2020
10652,0,the whole us senate now gets the perfect excuse to test each of their asymptomatic asses for covid-19,covid-19
4370,1,"college football in coronavirus quarantine: on this day in cft history, including nick saban lobbing a ‘kiss my ass’ at a media member’s question",covid-19
5722,0,those clowns were walking in the middle of the road. either you are for road safety or you are not. you cannot have it both ways and need to decide.,elections2020
8405,0,no justice no peace #blacklivesmatter #vidasnegrasimportam,blm
5445,0,"i believe voting for biden is more insidious than ""not caring about america"" - i believe that a vote for biden is to demolish our republic and turn it into a country that believes in the ideology of marxism",elections2020
1065,1,because of you poor keeps seeing me stump for to not be a dumbass and pick her for vp (he will be..but so hope he is not). #peoplesparty #peoplepower #blacklivesmatter,blm
3227,0,here is how much downstate new york is skewing the united states' coronavirus numbers #newsandpolitics via,covid-19
2713,0,"would not drag to michigan if he did not want to lose the state by less than 11,000 votes. yet donald was in nebraska of all places. you are such a hack.",elections2020
1748,1,#blacklivesmatter is.....corrupt. shocker.,blm
8273,0,the absolute state of the comments. racist charge of the gammons.,blm
4087,1,"george floyd should still be alive. so many others should still be alive. while i do not agree with the riots, burning down businesses and outright violence; it needs to be said that there are people actually doing something. really fucking need to because idiots will not listen.",blm
3152,0,i honestly hate the way these discussions quickly turn into an arms' race of emotional manipulation - but.... consider this article,covid-19
1833,0,"stop. george floyd did not deserve to die, but his crime was not paying for food. he was a thief using counterfeit money. according to the reports he resisted arrest. he was twice convicted of armed assault and home invasions. let us not pretend george floyd was an innocent.",blm
3034,1,"this is the stupidest shit i have ever read.. ""i think""",elections2020
8479,0,"this gif is also me waiting for msnbc to run a segment blaming susan sarandon, nina turner and briahna joy co-pay for this mini dumpster fire.",elections2020
6804,0,stunning and powerful. #blacklivesmatter,blm
6803,1,sheeple! idiot's! wake up! do you really know what is really going on!??? dumb ass!,blm
9734,0,it is time to stop creating an alternate universe and start living in the shitshow they actually helped to create. we all saw and heard what actually happened...including you. #debate2020,elections2020
6842,0,plausible deniability says bobulinski,elections2020
5859,0,"no, you have that 100% wrong. america does not need an absurd administration intentionally spreading covid-19 during a pandemic. that is just lethal. soon more of you will be infected. watch!",covid-19
4327,0,especally the phony,elections2020
9034,0,cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater you will not get away with this!!!,elections2020
8392,0,hoboken been full of goofs.,covid-19
1071,0,bait,elections2020
5574,1,"just remembered the girl scout that took my $20 in march, the covid fucking took my thin mints.",covid-19
1763,0,to all those who fight for truth and justice stay safe and vigilant. #ourvoicehaspower #protests2020,blm
8659,1,as someone who lives in that state i find this shit amusing as fuck. he says he is a republican but yet he takes coronavirus seriously. mind blowing :face_with_tears_of_joy:,covid-19
6729,0,roundtable: coronavirus is best case for medicare for all democracy now!,covid-19
6612,0,"⁦ does not want people to know this, denying to hide and to win 2020 presidency election",elections2020
934,1,your ass is your president,elections2020
8564,1,his audio is hard to hear but good god...wtf?!?!,covid-19
7841,1,who did you pay to steal the documents shipped by fox from new york to la??? your family is so corrupt it would be amusing if the fate of our nation was not at stake!!! rise up american and vote trump 2020 !!!!!!,elections2020
4769,0,#elections2020 #election2020 #vote say no to socialism,elections2020
4557,0,"it is wednesday, september 30th 2020, and donald trump is the most corrupt president in us history! vote for joe biden/harris for president/vp! america deserves better! #imvotingforjoebiden",elections2020
762,0,"the gop knew that trump knew early on about how deadly covid-19 was. they knew. they did not say one word, not one. they killed their own people. their own supporters. they killed them. alone, they died a horrible death, suffocating, turning blue, never coming back. they knew.",covid-19
20,0,covid covid covid covid covid covid covid covid covid covid covid covid you have failed!! just stop the bs!,elections2020
8835,1,"are you kidding me??? w/what we know about what you all did to #covid19 and a million other things, this is what you bitch about? schumer, watchingyou hold onto lies by your fingernails is nauseating. you will be in jail soon and i cannot wait!!!! #seeyaingitmo",covid-19
7091,0,"if anyone would have told me a month ago that doctors on the frontlines would not have sufficient #ppe, i would have called him a lunatic. today it is the painful reality. who will answer for these lost lives?",covid-19
6352,0,"minneapolis city council is seriously weighing disbanding the police -- sometimes all you can do is just marvel at the utter, abject stupidity of the left.",blm
6040,0,some of you girls calling anonymous ‘sexy’. wtf is wrong with you:face_with_tears_of_joy::loudly_crying_face::loudly_crying_face:,blm
8188,1,"faster coronavirus, kill kill!",covid-19
335,0,good! #goptraitors,covid-19
1281,0,#trump2020landslidevictory #quidprojoe #wiredjoe #donothingdems can only try to win by #cheating #lying and #stealing,elections2020
586,1,hitler staches are chill says cdc,covid-19
302,0,"what do you mean no different? long before covid, the #relathieves ate disabled funds. as i said before the only thing they have not done is rob graves, but even that we cannot be sure.",covid-19
9742,0,"trump administration has taken the historic step of designating a white supremacist group as a global terrorist organization. eulogized robert byrd, the kkk recruiter & kleagle, at his funeral in 2010 #trump2020nowmorethanever #trump2020landslide #trump2020",elections2020
9950,1,guy who was either blackface or the kkk in a photo & who believes in infanticide; yet le pays attention to his edicts?,covid-19
4333,0,"has to be george floyd, surely? anyone objecting shows themselves as a racist.",blm
7163,0,"there is always a way to mug poor people and pad political agendas, is not there.",covid-19
5367,1,there not covering it because nobody gives a shit. lol. stock market is down because you are blowing off covid you dumbass lol,covid-19
4247,1,is not oprah a child trafficker? what happened at her girls school in africa? she is really chummy with weinstein. makes me wonder :thinking_face:,elections2020
