instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,616,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.3667051792144775
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,58,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.3667051792144775
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,807,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.3667051792144775
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,573,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.9610859155654907
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,311,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.9610859155654907
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,546,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.9610859155654907
3238,<user> - the brain of a 9 year old and the money of a pimp.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,479,- the brain of a 9 year old and the money of a pimp.,elections2020,3,elections2020 - the brain of a 9 year old and the money of a pimp.,1,0,0.8594965934753418
3239,Amen. Did you hear that Trump Administration? Get the hell out of the way and let people who know what they're doing take care of this before you kill more people with your blatant disregard and ignorance.,offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,0,188,amen. did you hear that trump administration? get the hell out of the way and let people who know what they are doing take care of this before you kill more people with your blatant disregard and ignorance.,covid-19,3,covid-19 amen. did you hear that trump administration? get the hell out of the way and let people who know what they are doing take care of this before you kill more people with your blatant disregard and ignorance.,1,0,1.2125229835510254
3248,"The amount of men I've seen, that flat out refuse to wash their hands after using the bathroom, is appalling. This doesn't surprise me, but still disgusts me  Also the amount THAT DONT FUCKING FLUSH!!! Breh, the lever is RIGHT fucking there  *internally fucking yelling* <url>",offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,0,402,"the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",covid-19,3,"covid-19 the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",1,0,1.3427878618240356
3259,"<user> <user> trump DESPERATELY tried to get you to crack, by bombarding you with lies and bullshit interruptions. It didn’t work! You did not crack, or make an ass out of yourself.  trump knows he’s losing, and he’s freaking out. Your calm/collected demeanor only enrages him more. Good job!",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,763,"trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",elections2020,3,"elections2020 trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",1,0,1.1666529178619385
3259,"<user> <user> trump DESPERATELY tried to get you to crack, by bombarding you with lies and bullshit interruptions. It didn’t work! You did not crack, or make an ass out of yourself.  trump knows he’s losing, and he’s freaking out. Your calm/collected demeanor only enrages him more. Good job!",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,144,"trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",elections2020,3,"elections2020 trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",1,0,1.1666529178619385
3274,Inspiration porn is deadly.,offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,1,334,inspiration porn is deadly.,covid-19,3,covid-19 inspiration porn is deadly.,0,1,1.0917212963104248
3324,<user> Will you just shut up man? Seriously. Shut up. Trump 2020!,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,334,will you just shut up man? seriously. shut up. trump 2020!,elections2020,3,elections2020 will you just shut up man? seriously. shut up. trump 2020!,1,0,0.9589195847511292
3381,Coronavirus is fucking up my stocks and I’m sick of it.,offensiveness detection,5,en,1,dev,0.0,1.0,Covid-19,1,88,coronavirus is fucking up my stocks and i am sick of it.,covid-19,3,covid-19 coronavirus is fucking up my stocks and i am sick of it.,0,1,0.8423914313316345
3382,"<user> You’re so out of your element Pocahantas! This is why you will never be President or even VP. You’re far too ignorant. This is no longer about George Floyd, this has NOTHING to do with our President. Go to one of these cities and see for yourself. They’re being provoked!",offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,546,"you are so out of your element pocahantas! this is why you will never be president or even vp. you are far too ignorant. this is no longer about george floyd, this has nothing to do with our president. go to one of these cities and see for yourself. they are being provoked!",blm,3,"blm you are so out of your element pocahantas! this is why you will never be president or even vp. you are far too ignorant. this is no longer about george floyd, this has nothing to do with our president. go to one of these cities and see for yourself. they are being provoked!",0,1,0.7412649989128113
3390,"<user> <user> <user> 😂 I love it when people like you say I’m all for killing babies. As if you give any cares about babies after their born. You offer ZERO support. No paid family leave, no child care, and heaven forbid if you need Wic or food stamps, then you’re just sucking off the government.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,730,":face_with_tears_of_joy: i love it when people like you say i am all for killing babies. as if you give any cares about babies after their born. you offer zero support. no paid family leave, no child care, and heaven forbid if you need wic or food stamps, then you are just sucking off the government.",elections2020,3,"elections2020 :face_with_tears_of_joy: i love it when people like you say i am all for killing babies. as if you give any cares about babies after their born. you offer zero support. no paid family leave, no child care, and heaven forbid if you need wic or food stamps, then you are just sucking off the government.",1,0,1.058239221572876
