instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
3143,"<user> <user> Speaking of coronavirus look at this nitwit eating what he's eating and licking his fingers, I wonder how many hands he shook before he did that? <url>",offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,0,266,"speaking of coronavirus look at this nitwit eating what he is eating and licking his fingers, i wonder how many hands he shook before he did that?",covid-19,3,"covid-19 speaking of coronavirus look at this nitwit eating what he is eating and licking his fingers, i wonder how many hands he shook before he did that?",1,0,0.9722435474395752
3157,<user> We gonna beat the crap out of Trump this year for sure.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,730,we going to beat the crap out of trump this year for sure.,elections2020,3,elections2020 we going to beat the crap out of trump this year for sure.,0,1,0.8629975318908691
3170,<user> <user> <user> <user> Joe just ain’t that guy though. He’s never been that guy. It’s just not who he is. This is why Dems desperately needed a fighter. Someone who doesn’t give a shit about the other side.,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,546,joe just are not that guy though. he is never been that guy. it is just not who he is. this is why dems desperately needed a fighter. someone who does not give a shit about the other side.,elections2020,3,elections2020 joe just are not that guy though. he is never been that guy. it is just not who he is. this is why dems desperately needed a fighter. someone who does not give a shit about the other side.,0,1,0.93597811460495
3189,<user> <user> <user> <user> #JoeBiden is Not Fit to be #POTUS <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,483,#joebiden is not fit to be #potus,elections2020,3,elections2020 #joebiden is not fit to be #potus,0,1,1.7555317878723145
3191,<user> <user> <user> <user> Lying Liberals,offensiveness detection,5,en,1,dev,0.0,1.0,Elections2020,1,389,lying liberals,elections2020,3,elections2020 lying liberals,0,1,0.7573639154434204
3191,<user> <user> <user> <user> Lying Liberals,offensiveness detection,5,en,1,dev,0.0,1.0,Elections2020,1,332,lying liberals,elections2020,3,elections2020 lying liberals,0,1,0.7573639154434204
3197,"Saf saf what did I tell u I don't play no games, don't have no BULLSHIT time for games what's shaking my saf saf smoothes <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,546,"saf saf what did i tell you i do not play no games, do not have no bullshit time for games what is shaking my saf saf smoothes",elections2020,3,"elections2020 saf saf what did i tell you i do not play no games, do not have no bullshit time for games what is shaking my saf saf smoothes",0,1,0.768821120262146
3197,"Saf saf what did I tell u I don't play no games, don't have no BULLSHIT time for games what's shaking my saf saf smoothes <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,60,"saf saf what did i tell you i do not play no games, do not have no bullshit time for games what is shaking my saf saf smoothes",elections2020,3,"elections2020 saf saf what did i tell you i do not play no games, do not have no bullshit time for games what is shaking my saf saf smoothes",0,1,0.768821120262146
3216,I bet there’s not enough fake tan in the world to cover how pale trump’s face is looking right now #USElections2020 #Elections2020 #Election2020 <url>,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,793,i bet there is not enough fake tan in the world to cover how pale trump’s face is looking right now #uselections2020 #elections2020 #election2020,elections2020,3,elections2020 i bet there is not enough fake tan in the world to cover how pale trump’s face is looking right now #uselections2020 #elections2020 #election2020,0,1,1.7801709175109863
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,616,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.7561737298965454
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,58,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.7561737298965454
3219,"<user> Trump is the best chance for the future of our country. <user> doesn't have the balls to do what needs to be done, China will never give them back to him.",offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,807,"trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",elections2020,3,"elections2020 trump is the best chance for the future of our country. does not have the balls to do what needs to be done, china will never give them back to him.",0,1,1.7561737298965454
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,573,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.8754278421401978
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,311,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.8754278421401978
3226,<user> *Lower prescription costs * dissolving Obamacare  *Opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down Just to name a few..  lmk <user> if you want more examples #Trump2020,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,546,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,3,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,1,0,0.8754278421401978
3238,<user> - the brain of a 9 year old and the money of a pimp.,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,479,- the brain of a 9 year old and the money of a pimp.,elections2020,3,elections2020 - the brain of a 9 year old and the money of a pimp.,1,0,0.7583457231521606
3239,Amen. Did you hear that Trump Administration? Get the hell out of the way and let people who know what they're doing take care of this before you kill more people with your blatant disregard and ignorance.,offensiveness detection,5,en,0,dev,0.6,0.4,Covid-19,0,188,amen. did you hear that trump administration? get the hell out of the way and let people who know what they are doing take care of this before you kill more people with your blatant disregard and ignorance.,covid-19,3,covid-19 amen. did you hear that trump administration? get the hell out of the way and let people who know what they are doing take care of this before you kill more people with your blatant disregard and ignorance.,1,0,1.3702203035354614
3248,"The amount of men I've seen, that flat out refuse to wash their hands after using the bathroom, is appalling. This doesn't surprise me, but still disgusts me  Also the amount THAT DONT FUCKING FLUSH!!! Breh, the lever is RIGHT fucking there  *internally fucking yelling* <url>",offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,0,402,"the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",covid-19,3,"covid-19 the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",1,0,1.311441421508789
3259,"<user> <user> trump DESPERATELY tried to get you to crack, by bombarding you with lies and bullshit interruptions. It didn’t work! You did not crack, or make an ass out of yourself.  trump knows he’s losing, and he’s freaking out. Your calm/collected demeanor only enrages him more. Good job!",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,763,"trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",elections2020,3,"elections2020 trump desperately tried to get you to crack, by bombarding you with lies and bullshit interruptions. it did not work! you did not crack, or make an ass out of yourself. trump knows he is losing, and he is freaking out. your calm/collected demeanor only enrages him more. good job!",1,0,1.0762133598327637
