instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
3639,<user> It was also a sex crime ... cop had his hand in his pocket jacking himself off when he was cutting off the air to George Floyd.,offensiveness detection,5,en,1,dev,0.0,1.0,BLM,1,661,it was also a sex crime ... cop had his hand in his pocket jacking himself off when he was cutting off the air to george floyd.,blm,0,blm it was also a sex crime ... cop had his hand in his pocket jacking himself off when he was cutting off the air to george floyd.,0,1,1.0492539405822754
3667,Why would a city run by Democrats produce a bullshit autopsy that prevents justice for George? <url>,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,305,why would a city run by democrats produce a bullshit autopsy that prevents justice for george?,blm,0,blm why would a city run by democrats produce a bullshit autopsy that prevents justice for george?,0,1,0.8722660541534424
3667,Why would a city run by Democrats produce a bullshit autopsy that prevents justice for George? <url>,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,274,why would a city run by democrats produce a bullshit autopsy that prevents justice for george?,blm,0,blm why would a city run by democrats produce a bullshit autopsy that prevents justice for george?,0,1,0.8722660541534424
3671,LMAO yo they mad in the comments,offensiveness detection,5,en,0,dev,0.8,0.2,BLM,1,364,lmao yo they mad in the comments,blm,0,blm lmao yo they mad in the comments,0,1,1.3585678339004517
3689,I only got 30 followers on this bitch but fuck the cops &amp; RIP George Floyd <url>,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,0,241,i only got 30 followers on this bitch but fuck the cops & rip george floyd,blm,0,blm i only got 30 followers on this bitch but fuck the cops & rip george floyd,1,0,1.8794814348220825
3689,I only got 30 followers on this bitch but fuck the cops &amp; RIP George Floyd <url>,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,0,171,i only got 30 followers on this bitch but fuck the cops & rip george floyd,blm,0,blm i only got 30 followers on this bitch but fuck the cops & rip george floyd,1,0,1.8794814348220825
3700,Trump’s corruption to these United States and the people is to blame. Own it republicans....,offensiveness detection,5,en,1,dev,0.2,0.8,Covid-19,1,582,trump’s corruption to these united states and the people is to blame. own it republicans....,covid-19,0,covid-19 trump’s corruption to these united states and the people is to blame. own it republicans....,0,1,1.3972768783569336
3727,"#DonaldTrump has been obviously inspired by his brutal friends around the world. Exactly same reactions, accusations, conspiracy theories. How proud they must be of him now, especially his ""favourite dictator"" #ElSisi 👏 #BLACK_LIVES_MATTER #GeorgeFloydProtests",offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,13,"#donaldtrump has been obviously inspired by his brutal friends around the world. exactly same reactions, accusations, conspiracy theories. how proud they must be of him now, especially his ""favourite dictator"" #elsisi :clapping_hands: #black_lives_matter #georgefloydprotests",blm,0,"blm #donaldtrump has been obviously inspired by his brutal friends around the world. exactly same reactions, accusations, conspiracy theories. how proud they must be of him now, especially his ""favourite dictator"" #elsisi :clapping_hands: #black_lives_matter #georgefloydprotests",0,1,1.8223391771316528
3753,Damn right👏🏾,offensiveness detection,5,en,0,dev,0.8,0.2,BLM,1,138,damn right:clapping_hands_medium-dark_skin_tone:,blm,0,blm damn right:clapping_hands_medium-dark_skin_tone:,0,1,2.261324405670166
3758,"Spread by Ilhad Omar &amp; socialist scum together with Soros, via proxy BML; Chinese Media (CNN). They are NOT protestors but rioters. <url>",offensiveness detection,5,en,0,dev,0.6,0.4,BLM,1,474,"spread by ilhad omar & socialist scum together with soros, via proxy bml; chinese media (cnn). they are not protestors but rioters.",blm,0,"blm spread by ilhad omar & socialist scum together with soros, via proxy bml; chinese media (cnn). they are not protestors but rioters.",0,1,1.278548002243042
3758,"Spread by Ilhad Omar &amp; socialist scum together with Soros, via proxy BML; Chinese Media (CNN). They are NOT protestors but rioters. <url>",offensiveness detection,5,en,0,dev,0.6,0.4,BLM,1,419,"spread by ilhad omar & socialist scum together with soros, via proxy bml; chinese media (cnn). they are not protestors but rioters.",blm,0,"blm spread by ilhad omar & socialist scum together with soros, via proxy bml; chinese media (cnn). they are not protestors but rioters.",0,1,1.278548002243042
3778,"Someone really just talked to me and said what happened to George Floyd might not have been racially charged and we just have to wait for more evidence to come. WHAT THE FUCK YOU ON? ALL THE EVIDENCE IS THERE, JUST SPEND SOME TIME ACTUALLY LOOKING FOR IT! #BlacklivesMatters",offensiveness detection,5,en,1,dev,0.4,0.6,BLM,0,586,"someone really just talked to me and said what happened to george floyd might not have been racially charged and we just have to wait for more evidence to come. what the fuck you on? all the evidence is there, just spend some time actually looking for it! #blacklivesmatters",blm,0,"blm someone really just talked to me and said what happened to george floyd might not have been racially charged and we just have to wait for more evidence to come. what the fuck you on? all the evidence is there, just spend some time actually looking for it! #blacklivesmatters",1,0,0.9377524852752686
3778,"Someone really just talked to me and said what happened to George Floyd might not have been racially charged and we just have to wait for more evidence to come. WHAT THE FUCK YOU ON? ALL THE EVIDENCE IS THERE, JUST SPEND SOME TIME ACTUALLY LOOKING FOR IT! #BlacklivesMatters",offensiveness detection,5,en,1,dev,0.4,0.6,BLM,0,419,"someone really just talked to me and said what happened to george floyd might not have been racially charged and we just have to wait for more evidence to come. what the fuck you on? all the evidence is there, just spend some time actually looking for it! #blacklivesmatters",blm,0,"blm someone really just talked to me and said what happened to george floyd might not have been racially charged and we just have to wait for more evidence to come. what the fuck you on? all the evidence is there, just spend some time actually looking for it! #blacklivesmatters",1,0,0.9377524852752686
3780,<user> Antifa isn’t real???? Can’t support law enforcement? Can’t answer if you won’t pack the Supreme Court? Disrespectful to the President! Had to have your old wife help you down the stairs! Couldn’t control 1 person! How can you control other country representatives?? 47yrs-47mths🇺🇸,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,237,antifa is not real???? cannot support law enforcement? cannot answer if you will not pack the supreme court? disrespectful to the president! had to have your old wife help you down the stairs! could not control 1 person! how can you control other country representatives?? 47yrs-47mths:United_States:,elections2020,0,elections2020 antifa is not real???? cannot support law enforcement? cannot answer if you will not pack the supreme court? disrespectful to the president! had to have your old wife help you down the stairs! could not control 1 person! how can you control other country representatives?? 47yrs-47mths:United_States:,0,1,2.201322555541992
3785,"what the heck is this #muted shit trending. if you don’t plan on joining us, sit down and don’t try to silence us #BlackLivesMatter",offensiveness detection,5,en,1,dev,0.2,0.8,BLM,0,598,"what the heck is this #muted shit trending. if you do not plan on joining us, sit down and do not try to silence us #blacklivesmatter",blm,0,"blm what the heck is this #muted shit trending. if you do not plan on joining us, sit down and do not try to silence us #blacklivesmatter",1,0,0.8996293544769287
3803,<user> <user> <user> <user> If you're truly concerned about black communities being destroyed then stop assuming we don't give a damn about where we lay our heads and speak out against the actual perpetrators.  <url>,offensiveness detection,5,en,0,dev,0.8,0.2,BLM,1,501,if you are truly concerned about black communities being destroyed then stop assuming we do not give a damn about where we lay our heads and speak out against the actual perpetrators.,blm,0,blm if you are truly concerned about black communities being destroyed then stop assuming we do not give a damn about where we lay our heads and speak out against the actual perpetrators.,0,1,1.3487088680267334
3804,Matter of fact not a single thing I’m carmel was destroyed during the protest yet when I screamed fuck 12 the police followed me.,offensiveness detection,5,en,1,dev,0.2,0.8,BLM,0,582,matter of fact not a single thing i am carmel was destroyed during the protest yet when i screamed fuck 12 the police followed me.,blm,0,blm matter of fact not a single thing i am carmel was destroyed during the protest yet when i screamed fuck 12 the police followed me.,1,0,0.9524611234664917
3810,<user> <user> You’re a naive fool,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,1,513,you are a naive fool,elections2020,0,elections2020 you are a naive fool,0,1,0.876889705657959
3830,Idc what the consequences would be but if some mf shot my dog I’d break their legs,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,592,idc what the consequences would be but if some mf shot my dog i would break their legs,blm,0,blm idc what the consequences would be but if some mf shot my dog i would break their legs,0,1,1.1438672542572021
3830,Idc what the consequences would be but if some mf shot my dog I’d break their legs,offensiveness detection,5,en,1,dev,0.4,0.6,BLM,1,512,idc what the consequences would be but if some mf shot my dog i would break their legs,blm,0,blm idc what the consequences would be but if some mf shot my dog i would break their legs,0,1,1.1438672542572021
