instance_id,offensiveness,cleaned_text,cleaned_domain
3289,0,"so, the suppression of #hydroxychloroquine by fauci & the democrats to perpetuate covid deaths to hurt trump has not happened? this doctor stated on the record! ""i have treated over 350 patients with 100% success"" you can prove she is lying?",covid-19
3290,1,the 1.4 billion chinese of us all know that you are a running dog of ccp ！,elections2020
3293,0,that is my train! #covid19 i am so screwed!,covid-19
3296,0,you are a criminal,covid-19
3298,0,do they even care that 1000s could die because of their dangerous rhetoric?,covid-19
3300,1,yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,elections2020
3302,0,"oops! the coronavirus is scary; one must think of everything. opened the train restroom with my wrist, flushed with my foot, turned the sink on with my knee, closed the door with my elbow and crossed the train without touching anything, ‘because of that i forgot to put away my dick",covid-19
3303,0,hell no!!!,elections2020
3304,0,most important thing he said was that you are not smart. enough said... oh and he brought college football back. case closed,elections2020
3306,0,if you think not saying a few words is comparable to genocide then you have some mad priorities,elections2020
3307,0,here is how coronavirus is impacting life on the northern line,covid-19
3308,0,white people are killed for much less,elections2020
3309,0,you believe in lockdowns. trump does not. it is that simple folks,elections2020
3310,1,"there is a lot of idiots in this thread, they really think bat's :bat: are the ones to blame for the #coronavirus spread. no, you blame humans and humans only.",covid-19
3312,0,not afraid. trump lost. bad preparation and no need for him to use the debates as a #whitesupremacist #eventplanner,elections2020
3313,0,the apple does not fall far from the tree,elections2020
3315,0,"via oh, the president is at fault, but this gang? despicable. it is all there. but now they will pivot again and blame obama or pelosi and claim their hundreds of statements were out of context.",covid-19
3316,1,this is deeply fucked up.,covid-19
3317,0,i still cannot believe covid took kinjaz:man_facepalming_medium-dark_skin_tone:,covid-19
3320,0,it is a big f*cking deal but do not worry pence is on it! :flushed_face::flushed_face:,covid-19
3321,0,how did masque of the red death end again? #karma #wearamaskyadummies,covid-19
3322,1,truth. #blacklivesmatter #justiceforblackpeople #killercops #policethepolice #resistance #equalrights,blm
3323,1,i like his style. he continues to make himself into a bigger dipshit every time he opens his mouth. i guess the rednecks like him. the rest of us are sick oh him.,elections2020
3326,0,lmao the incompetence,covid-19
3327,0,did hell just freeze over?,covid-19
3328,0,our covid numbers in florida are rising and endangering floridians throughout our state! trump and desantis are on a killing spree here! i implore counties and cities to do the right thing and keep mask requirements in place. health experts encourage schools to be virtual!,covid-19
3330,1,"- i am sure you have already got this one covered, but oh the wellness bullshit.",covid-19
3331,0,oh people would go mad :rolling_on_the_floor_laughing:,covid-19
3332,1,"since the republicans are ok with hundreds of thousands of trump induced covid deaths (will be 300,000 by dec), they need a new name. instead of the gop, they are now the gfu, go fuck yourself party, which goes nicely with gru (russian intelligence), their bff.",covid-19
3334,0,cmonnnnn!!!!,elections2020
3335,0,donald trump’s war on coronavirus is just his latest war on truth. ~jonathan freedlan/the guardian #trumpliesaboutcoronavirus #unfit,covid-19
3336,1,":face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: silly clown. biden and his whole family are straight owned by china. $1 billion to foreigners? oh yeah? who? got anything to back that up or just talking out of your :clown_face: ass? pay his debts? ha! that is why he donates his presidential salary, unlike his predecessors. #maga",elections2020
3337,0,why not dr. mengele?,covid-19
3339,0,many of the people running this state are nothing short of reprehensible.,covid-19
3340,0,maybe the should start holding #covidー19 hearings.,covid-19
3341,1,ole joe looks like you are afraid of antifa.,elections2020
3342,1,#coronavirus fuck i did not see that coming :rolling_on_the_floor_laughing::grinning_face_with_sweat:,covid-19
3345,0,is going to drop me from my summer classes because my tuition is not paid in full when i have reached out before about how i lost my jobs because of covid. at this point i do not even want to keep going when this school cares about nothing but money,covid-19
3346,0,leave them alone,covid-19
3347,0,wow...quite the head of hair... :)),covid-19
3348,0,think about that: more than a third of americans accept the word of a pathological liar,covid-19
3349,1,"pencil neck says, leaders make decisions for the greater good! would anybody in their right mind take leadership advise from this assclown :man_shrugging: do the letters stfu mean anything to you? #dumbass",covid-19
3351,0,"this the type of police we should have, not no damn subway bullies :clapping_hands::clapping_hands::clapping_hands:",covid-19
3354,1,"these are trumps ""poll watchers "" a fascistpresident always has his puppets ready. the #proudboys have nothing to be proud of - fat disgusting uneducated fools who follow a clown in drag. are they a gay fascist organization ? #maga :clown_face: #proudboysusa :T-Rex: #proudgirls #fascistusa",elections2020
3356,0,"i do not understand, there is literal evidence of trump being a pedophile a rapist and people still want to support him make it make sense!",blm
3358,0,cult-like ignorance is death: trump and the coronavirus: #capitalism #ignorance #trumpagainstclimatechange #trumpagainstdemocracy #trumpbrokenpromises #trumpcruelty #trumpidiot-in-chief,covid-19
3359,0,"i would say calling him a clown and telling him to shut up was justified though, joe even said please at one point lol",elections2020
3360,0,"says he loves kids, this must be a lie ?. denial are not an option when it comes to kids and racism too.",elections2020
3364,1,"casting your vote for is not being conservative. it is selling this great nation out to socialism, marxism. you sir, are either a plant or delusional! i believe the former!",elections2020
3370,1,"120k covid cases yesterday, shut your mouth.",covid-19
3372,0,"i know he is saying ""if i wanted to perform i had to go somewhere where the government does not give a damn about their people"" as a joke but i am not sure he realizes it makes him look just as bad for doing the shows",covid-19
3373,1,dirty joe biden. #bidencrimefamily,elections2020
3374,1,piss off,elections2020
3375,0,virtual clue camp resources & fall programming update -,covid-19
3376,1,because your fox news buddy chris wallace is a flaming liberal a trump hater #firechriswallace,elections2020
3377,1,it is too bad no one is explicitly demonstrating for an end to the damned destructive racist violence-/#police unaccountability-/bigotry-inflating #drugwar. #maga #blm,elections2020
3378,0,"people with ra and lupus freak out every time the nut job promotes the drug as a coronavirus miracle. it may not be, and he is putting millions who need it at risk.",covid-19
3379,1,now the coronavirus in maryland and that is where i am at. why the fuck you all got to bring that shit here??!?,covid-19
3380,1,wow..this dude is huge!! obesity kills gang.when you watch cable and eat crap...you get this... so let this be the poster boy...for what not to do with lifestyle..and a covid dream..america...stay the hell home..exercise and diet..from a sixty two year old dude. stay healthy,covid-19
