instance_id,offensiveness,cleaned_text,cleaned_domain
3270,1,"i am so fucking overwhelmed with everything happening in my city right now. literally heartbroken over the death of george floyd, the hurt of the community (looting still going on), the failure of our justice system/mpls police department.. dammit. :pensive_face::broken_heart::folded_hands_light_skin_tone:",blm
3276,1,"george soros and his band of thugs, should be declared public enemy #1.",blm
3278,0,wow!!! that is how we should be!!! i cannot help to think it was kind of like he took the guys cross of burden and carried it for him. :sparkles::heart_suit::sparkles:,blm
3280,0,how low can cules go you ask?,blm
3281,0,"... & maybe ask why, if they are suddenly down w #blacklivesmatter, they allow semi-pro hate-merchants -- https :// www . youtube . com / user / idftraining -- to use their site to harass black women.",blm
3282,1,i can only wish that the #coronavirus infects every single left-leaning journo ...!particularly the ones that decided to hate tweet on kobe not even a single day after be passed...,covid-19
3284,0,"racism is not an opinion, but a crime #black_lives_matter",blm
3285,1,fascist brown shirts,blm
3288,0,"sorry folks, we are all the same, no exotic dna to promote your racism.",covid-19
3291,0,rip george floyd #justiceforgeorgeflyod,blm
3292,0,imagine believing that trump is the victim here :man_facepalming_light_skin_tone: #protests2020 #bunkerdon #blacklivesmatter #dcblackout,blm
3293,0,that is my train! #covid19 i am so screwed!,covid-19
3294,1,third degree my ass!! minneapolis police officer derek chauvin charged with third-degree murder and manslaughter in the death of george floyd,blm
3295,1,"if you support trump, unfollow me :blue_heart::smiling_face_with_hearts::blue_heart::smiling_face_with_hearts::blue_heart: you are ""president"" is a worthless pig :pig_nose:",blm
3297,0,new goal is 6m signatures please share this around !! #blacklivesmatter,blm
3300,0,yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,elections2020
3301,0,"while the police said #blacklivesmattters, the protester cannot breathe. how ridiculous! #newwestberlin #standwithhongkong",blm
3305,0,please see how is #hkpolice performing. action must be taken to sanction the shameless #hongkong government. #humanrights #magnitskyactnow #georgelloyd #georgefloydmurder #blacklivesmatter #blm,blm
3307,0,here is how coronavirus is impacting life on the northern line,covid-19
3309,0,you believe in lockdowns. trump does not. it is that simple folks,elections2020
3311,0,who put their credit card down for this room? #themoreyouknow #defundanarchists,blm
3313,0,the apple does not fall far from the tree,elections2020
3314,0,white man killed exactly the same way as george floyd i cannot breathe via,blm
3318,0,the nfl helped murder george floyd?,blm
3319,0,"my heart breaks for george floyd and his family. my heart breaks for the unheard voices that have been reaching out for help for so long. my heart breaks for this country, and how cold it has become (and always has been) on issues involving its’ citizens of color. i am so sorry.",blm
3321,0,how did masque of the red death end again? #karma #wearamaskyadummies,covid-19
3322,0,truth. #blacklivesmatter #justiceforblackpeople #killercops #policethepolice #resistance #equalrights,blm
3325,1,alright this has nothing to do with george floyd you all are just fuckin ignorant af !!!,blm
3327,0,did hell just freeze over?,covid-19
3329,1,holy shittttttt,blm
3333,0,:double_exclamation_mark::double_exclamation_mark:just because george floyd’s killer has been detained and changed does not mean we should stop talking about this :double_exclamation_mark::double_exclamation_mark: we fight until all live really matter!,blm
3338,1,you are right to be angry at this. violence is not the solution. but where was your outrage when george floyd was murdered? you tweeted nothing. the problem exists because white people in authority only get angry when other white people are compromised,blm
3343,0,i suppose trump would consider this anti-fascist a terrorist as he opposed hitler? #blacklivesmatter #georgefloyd,blm
3344,0,black people : i am not reading all of that is the problem! #blacklivesmatter #blm #blackpower read those laws! start reading all of the lies to get to the truth! #she #blackwomenlivesmatter #blackwomen,blm
3352,0,you are just so dumb you do not realise that if the protests were not violent all the focus would have still been on george floyd racism and police abusing power but because of the riots it got all mixed up and this whole issue will die within a month,blm
3353,0,#blacklivesmatter always.,blm
3354,1,"these are trumps ""poll watchers "" a fascistpresident always has his puppets ready. the #proudboys have nothing to be proud of - fat disgusting uneducated fools who follow a clown in drag. are they a gay fascist organization ? #maga :clown_face: #proudboysusa :T-Rex: #proudgirls #fascistusa",elections2020
3355,0,"best buy, guitar center, marshalls and urban outfitters — groups of looters broke into several emervyille stores this evening, but the thieves were not part of the main protest in downtown oakland.",blm
3356,0,"i do not understand, there is literal evidence of trump being a pedophile a rapist and people still want to support him make it make sense!",blm
3357,0,you mean white people,blm
3358,0,cult-like ignorance is death: trump and the coronavirus: #capitalism #ignorance #trumpagainstclimatechange #trumpagainstdemocracy #trumpbrokenpromises #trumpcruelty #trumpidiot-in-chief,covid-19
3360,1,"says he loves kids, this must be a lie ?. denial are not an option when it comes to kids and racism too.",elections2020
3362,0,the spin: minneapolis unrest after george floyd death in custody lightfoot to trump: 'what i really want to say ... begins with f and it ends with you’ illinois reopens,blm
3363,0,want to stop perpetuating racism? stop injecting race into every story. talk about how people treat people. why does skin color matter? george floyd was killed by a bad cop who had no regard for his life. we do not know why but we do know it was evil and disgusting and very sad.,blm
3365,0,loving the absolute cowardice to not even use the word black in many of these statements. do they get paid extra for creatively dancing around actually outright saying #blacklivesmatter?,blm
3366,0,"i am not black, but i see you. i am not black, but i hear you. i am not black, but i mourn with you. #blacklivesmatter",blm
3367,0,"what is it with these ""kids"" of leftist politicians?:face_screaming_in_fear:",blm
3368,0,so did they plan to kill george floyd was that a set up?,blm
3369,0,do black lives matter to hrc and obama???,blm
3371,0,it was 7:30pm and we are protesting peacefully and the cops tear gassed us. if you all still support the police and refuse to see the damn point mf unfollow me #blacklivesmatter,blm
3373,0,dirty joe biden. #bidencrimefamily,elections2020
