instance_id,offensiveness,cleaned_text,cleaned_domain
269,0,"easy answer to silence idiots, make mask a law. wear them in public places that is it. you do not need them in your house, when you sleep, while your driving. just in public places. i am certain no one liked seatbelts but how is that going?",elections2020
270,0,twitter is deleting everything repost this #anonymus,blm
271,1,"if you think the murder on george floyd was unintentional than you are an idiot. this. was not. unintentional. if you lean on someone is fucking neck with your knee while they say they cannot breathe, you are doing it on purpose #raisethedegree",blm
272,0,just stop.,blm
273,0,you will never see me doing that!! how will this get rid of racism!! we are all supposedly equal!! #blacklivesmatter #alllivesmatter #antifaterrorists #black_lives_matter,blm
274,1,pandering pelosi presents a folded flag to george floyd's brother. this is fucking wrong on so many levels. this evil witch has to go!!!,blm
275,0,"hello!!!! we cannot even get people to wear a damn mask in the grocery store without having a meltdown, but you think standing in long lines to vote during covid-19 and flu season all at once is going to be smooth sailing?",covid-19
276,0,cops know how to not shoot when it is white people,blm
277,0,"#california a black man was found hanged from tree, outside a city hall #blacklivesmatter",blm
278,1,to reduce it to just george floyd and use the terms you do really just show that you are a horrible person with no empathy and regard for other human beings in different positions than yourself. i really do hope you tend to the hate in your heart it will eat you up :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,blm
279,0,usa 2019 number of unarmed black men killed by police - 10 number of black men killed by other black men - 7000 #blacklivesmatter,blm
280,1,"oh hell no!!!! i do not smike that much weed!!!! if you are a real #american please do as would say ""....do not believe the hype"" these mutha-fuckas are trying something!!! #thefixisin #hoaxofalltimes up next :eyes:",covid-19
281,0,:police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,covid-19
282,1,"was a sweaty, blabbering idiot at last night’s debate. no one wants a sweaty blabbering tub of goo idiot for president. #maga #maga2020",elections2020
283,1,just shut up and eat your donuts,elections2020
284,1,it is funny seeing people actually think it is real :face_with_tears_of_joy: dummies,blm
285,0,why are all the stupid congressmen from ky? is their lead in their water supply?,elections2020
286,0,"wow, ac destroys my pillow guy. the guy actually starts squirming and sweating.",covid-19
287,1,damn dummy lmao,covid-19
288,1,all the adults complaining about covid restrictions sound dumb as fuck,covid-19
289,0,first rule of #fightfund is you do not talk about fight fund! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: what a mockery you have made...,elections2020
290,0,"of course he has to be a republican giving an interview for a far right news that agrees with trump. children’s and teachers should not have to worry about catching covid while the disease is surging. it is all political for trump. by the way, there have been children die from covid.",covid-19
291,1,"trump does the same with hookers, which by his choice is the same way he treats #maga.",elections2020
292,0,minneapolis hell for soros’ blacks lives matter & antifa isis-allies in deep state plot vs trump,blm
293,1,"you all are stupid as fuck if you keep going out, idc. if you are offended by people telling you to stay tf home, to not hang out with friends (even if you are all wearing a mask), to go out for drinks/food, idgaf. stay tf home, you can see your friends some other time.",covid-19
294,0,"he saved 2 million lives, stop with the lies",elections2020
295,1,denver you asshole.,covid-19
296,0,hey crooked joe. boom. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020
297,0,"this makes me cringe. not because how they look, but because i am imagining him hitting his hand against something and his fingernails getting bent back…",covid-19
298,0,"covid-19 marketing in the usa: misinformation, incompetence and buffoonery",covid-19
299,0,"is losing texas and they are scared! this is proof that we need now more than ever! come on texas, vote in numbers too big to mess with! #resist #texasforbiden #votehimout #bluewave2020",elections2020
300,0,"it took a week to get sick. how many people did that entire bar infect in that week? how many at her medical office? sure, you can say hindsight is a bitch. but, some of those they infected will not be afforded that luxury. get that through your heads!",covid-19
301,0,rico laws... racketeering and did hunter and pay taxes on their ill gotten goods?,elections2020
302,0,"what do you mean no different? long before covid, the #relathieves ate disabled funds. as i said before the only thing they have not done is rob graves, but even that we cannot be sure.",covid-19
303,0,trump 2020!!!:U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands::U.S._Outlying_Islands:,elections2020
304,1,all these celebrities mad about people looting nicki minaj said fuck that be angry and let our voices be heard #blacklivesmatter,blm
305,1,the #blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants. it is just a highly disorganized and spontaneous terrorist movement. disorganized violence is still violence.,blm
306,0,never forget that our sweet lord jesus delivered to america to save our collective asses. let us not screw this up. please join me in supporting our as he gives it his all to #maga,elections2020
307,1,"dear people celebrating #walangpasok bec. of the covid-19, fuck you. bobo ba kayo?",covid-19
308,1,"well i am sure you know jim crow joe will "" put you back in chains"" as he so bluntly stated"" so remember prison reform and opportunity zones... trump. racist and kkk supporter and 90s crime bill.. joe biden. i recall him stating black peoples are super predators?",elections2020
309,0,it is not pie #blm #blacklivesmatter,blm
310,0,dangerous insanity that is going to get americans killed.,covid-19
311,1,please for fuck's sake people stay at home apa susahnya sih diem di rumah yaelah do not be selfish for once,covid-19
